Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2003-04-11,4.3865,4.424,4.3539,4.3865,359458
2003-04-14,4.3865,4.3865,4.2324,4.2699,1584873
2003-04-15,4.3026,4.3351,4.2512,4.2839,600499
2003-04-16,4.3026,4.3351,4.1109,4.1109,1311644
2003-04-17,4.1109,4.1483,4.0456,4.1109,1338770
2003-04-22,4.1297,4.181,4.097,4.1483,290022
2003-04-23,4.1997,4.2183,4.097,4.1483,623175
2003-04-24,4.1109,4.1297,3.9896,3.9896,1417062
2003-04-25,4.0269,4.0456,3.9241,3.9381,1013056
2003-04-28,3.9568,4.0595,3.9381,4.0082,962179
2003-04-29,4.0595,4.0783,3.9381,4.0082,1569493
2003-04-30,4.0082,4.0456,3.9241,3.9896,772446
2003-05-02,4.0082,4.0783,3.9756,4.0783,854110
2003-05-05,4.1297,4.1997,4.1297,4.1624,944592
2003-05-06,4.181,4.2699,4.1483,4.2324,1602482
2003-05-07,4.1997,4.2183,4.1297,4.1483,1089131
2003-05-08,4.1624,4.2512,4.097,4.1483,2383210
2003-05-09,4.181,4.3539,4.181,4.3212,2908106
2003-05-12,4.3351,4.424,4.3026,4.3865,1153884
2003-05-13,4.3539,4.424,4.3351,4.3865,822969
2003-05-14,4.3865,4.5642,4.3865,4.5642,3873639
2003-05-15,4.5455,4.5781,4.4755,4.5781,1276980
2003-05-16,4.5642,4.6155,4.5455,4.5642,408178
2003-05-19,4.5455,4.5967,4.4941,4.5967,565086
2003-05-20,4.5455,4.6296,4.3865,4.3865,2252229
2003-05-21,4.3865,4.5081,4.3351,4.4941,760668
2003-05-22,4.4941,4.5967,4.4941,4.5642,1103646
2003-05-23,4.5642,4.6296,4.5268,4.5781,1294460
2003-05-26,4.5268,4.5781,4.5081,4.5081,664514
2003-05-27,4.4755,4.4941,4.4427,4.4427,179133
2003-05-28,4.5268,4.6296,4.5081,4.6296,1756733
2003-05-29,4.6155,4.6997,4.5967,4.6668,1672675
2003-05-30,4.6296,4.7323,4.5967,4.6997,1316494
2003-06-02,4.7698,4.7698,4.6296,4.6481,1385256
2003-06-03,4.6668,4.6809,4.6155,4.6809,304199
2003-06-04,4.6668,4.8024,4.6668,4.7883,1096240
2003-06-05,4.7883,4.8209,4.7323,4.7323,1110765
2003-06-06,4.7698,4.8396,4.7698,4.8024,736322
2003-06-09,4.7883,4.8024,4.7323,4.8024,692893
2003-06-10,4.751,4.7883,4.6809,4.6809,428223
2003-06-11,4.6809,4.6997,4.6296,4.6809,553384
2003-06-12,4.6997,4.8537,4.6997,4.8024,1352371
2003-06-13,4.8209,4.8724,4.7883,4.8396,258965
2003-06-16,4.8024,4.8396,4.7698,4.8396,1591376
2003-06-17,4.8396,4.8911,4.8396,4.8537,539839
2003-06-18,4.8724,5.1153,4.8724,5.0127,2952135
2003-06-20,4.994,5.064,4.994,4.994,927071
2003-06-23,4.9752,5.064,4.9752,5.0127,490812
2003-06-24,4.9426,4.994,4.8724,4.9426,1480338
2003-06-25,4.9752,5.078,4.9752,5.078,1551537
2003-06-26,5.064,5.0966,5.0265,5.064,681908
2003-06-27,5.064,5.078,4.9612,4.9612,267505
2003-06-30,4.9612,5.0265,4.9426,4.9612,705213
2003-07-01,4.924,4.9426,4.7883,4.7883,2412884
2003-07-02,4.8024,4.8911,4.7698,4.7883,1393590
2003-07-03,4.8396,4.8396,4.751,4.7883,1292070
2003-07-04,4.7883,4.8209,4.6997,4.8209,1994307
2003-07-07,4.8724,4.994,4.751,4.9053,2495644
2003-07-08,4.8724,4.994,4.7698,4.8396,2556487
2003-07-09,4.8396,4.924,4.8024,4.8911,1256016
2003-07-10,4.9426,5.064,4.8911,5.0265,4421870
2003-07-11,5.0452,5.064,4.9426,4.9752,837805
2003-07-14,5.0127,5.0452,4.9612,4.9752,1992901
2003-07-15,5.0127,5.0452,4.9612,5.0265,1470483
2003-07-16,5.0265,5.1481,5.0265,5.1341,1217174
2003-07-17,5.1153,5.4237,5.1153,5.3208,2980835
2003-07-18,5.3208,5.4096,5.3068,5.3724,1245803
2003-07-21,5.3911,5.531,5.3583,5.4937,1143637
2003-07-22,5.4937,5.4937,5.3583,5.4096,1003602
2003-07-23,5.4096,5.4096,5.2694,5.2881,1515582
2003-07-24,5.2881,5.3208,5.1995,5.3208,1049444
2003-07-25,5.3068,5.4799,5.2509,5.4799,1394173
2003-07-28,5.5124,5.9422,5.5124,5.8769,2337445
2003-07-29,5.9796,6.1338,5.9096,6.031,1708248
2003-07-30,6.0123,6.0637,5.8908,5.9096,1928783
2003-07-31,5.9096,5.9422,5.8068,5.9096,1152108
2003-08-01,5.8769,5.9422,5.8254,5.8769,1068943
2003-08-04,5.8395,5.8769,5.8068,5.8395,309224
2003-08-05,5.8582,5.8582,5.6667,5.7881,951051
2003-08-06,5.7041,5.718,5.6527,5.6667,1124576
2003-08-07,5.6527,5.7881,5.5638,5.7881,1561598
2003-08-08,5.8395,5.9283,5.7881,5.7881,1212549
2003-08-11,5.7881,5.8908,5.7881,5.8582,875259
2003-08-12,5.9096,6.1012,5.8908,6.0497,2368194
2003-08-13,6.0497,6.1012,6.031,6.0824,3963875
2003-08-14,6.0637,6.358,6.0637,6.3066,2221783
2003-08-18,6.3252,6.358,6.1338,6.3066,1763675
2003-08-19,6.3252,6.5682,6.3066,6.5682,2008588
2003-08-20,6.5682,6.6336,6.4094,6.5682,2417174
2003-08-21,6.5682,6.671,6.5496,6.671,1748258
2003-08-22,6.685,7.4278,6.685,7.0868,4743919
2003-08-25,7.0494,7.325,6.9793,6.9793,2526944
2003-08-26,7.0494,7.4278,7.0494,7.0868,4014323
2003-08-27,7.1522,7.3624,6.8438,6.8953,6397085
2003-08-28,6.9793,6.9793,6.685,6.7551,3846842
2003-08-29,6.8064,7.1522,6.8064,7.1194,3282625
2003-09-01,7.2596,7.4978,7.1895,7.4652,1608951
2003-09-02,7.6006,7.6006,7.2923,7.395,3341957
2003-09-03,7.4652,7.6381,7.395,7.4978,4062470
2003-09-04,7.2923,7.4978,7.2923,7.3624,3307340
2003-09-05,7.325,7.325,7.0868,7.1895,2147365
2003-09-08,7.2596,7.2596,6.8766,7.0868,3781771
2003-09-09,7.1522,7.1522,6.8251,6.8579,3298386
2003-09-10,6.8251,6.8766,6.5682,6.5822,3193755
2003-09-11,6.4981,6.8251,6.4981,6.7737,2855248
2003-09-12,6.914,6.9466,6.671,6.685,1595591
2003-09-15,6.7924,6.7924,6.671,6.7038,494433
2003-09-16,6.7737,6.9466,6.741,6.914,1661512
2003-09-17,7.1522,7.1522,6.8438,6.8438,1257715
2003-09-18,6.7224,6.8953,6.7224,6.8953,697792
2003-09-19,6.9466,7.0868,6.8579,7.0494,1664003
2003-09-22,6.9466,6.9466,6.8438,6.8579,1000967
2003-09-23,6.8579,7.0167,6.8251,7.0167,440632
2003-09-24,6.9793,7.0868,6.8953,6.8953,1060050
2003-09-25,6.8438,6.9466,6.8064,6.914,386076
2003-09-26,6.9793,7.1522,6.914,7.0167,540956
2003-09-29,7.1194,7.1522,6.9793,6.9793,263032
2003-09-30,6.8579,6.9793,6.7737,6.7737,1613353
2003-10-01,6.741,6.8953,6.741,6.8438,1039471
2003-10-02,6.914,6.9466,6.8438,6.8766,621528
2003-10-03,6.914,7.0868,6.8438,7.0868,5203566
2003-10-06,7.1194,7.4978,7.0494,7.4652,2440143
2003-10-07,7.6006,7.6707,7.395,7.4652,1975874
2003-10-08,7.6006,7.7081,7.4978,7.6006,2741738
2003-10-09,7.6381,8.0164,7.6381,7.9464,2045567
2003-10-10,7.9464,8.3293,7.8808,8.1894,2034203
2003-10-13,8.3995,8.5022,8.2267,8.2921,2218711
2003-10-14,8.2921,8.7446,8.1894,8.7446,2030024
2003-10-15,8.9833,9.4687,8.9178,9.2643,4374582
2003-10-16,9.2966,9.2966,8.8477,9.0206,2437003
2003-10-17,8.9833,9.0206,8.0538,8.8805,2135767
2003-10-20,8.8103,8.8805,8.7074,8.7774,476669
2003-10-21,8.7774,8.9505,8.605,8.6755,1315537
2003-10-22,8.5349,8.7074,8.3621,8.4649,1446120
2003-10-23,8.2267,8.4649,8.2267,8.4649,1716942
2003-10-24,8.3995,8.4322,8.1565,8.2267,618130
2003-10-27,8.2267,8.2921,8.0164,8.0865,836711
2003-10-28,8.0865,8.3621,8.0164,8.3621,2668182
2003-10-29,8.5022,8.8477,8.3995,8.3995,2489474
2003-10-30,8.5349,8.9178,8.5349,8.8805,3702980
2003-10-31,8.8103,8.9833,8.7446,8.9505,1847008
2003-11-03,8.9833,9.2966,8.8805,9.124,1403261
2003-11-04,9.1562,9.1562,8.5349,8.5349,3652784
2003-11-05,8.6378,8.7074,8.3621,8.5022,1432465
2003-11-06,8.5349,8.8103,8.5349,8.7446,758008
2003-11-07,8.7774,8.9178,8.7074,8.7446,811151
2003-11-10,8.7446,8.9178,8.6755,8.9178,351456
2003-11-12,8.9505,8.9505,8.605,8.605,2441028
2003-11-13,8.7446,8.7774,8.5022,8.5022,2533635
2003-11-14,8.5721,8.605,8.5022,8.5349,857900
2003-11-17,8.3995,8.3995,8.1565,8.1894,1434263
2003-11-18,8.1894,8.1894,7.9137,7.9464,1993084
2003-11-19,7.7408,7.7735,7.5353,7.5353,3139384
2003-11-20,7.6381,7.7081,7.1522,7.325,2290525
2003-11-21,7.4652,7.8435,7.325,7.8435,2207766
2003-11-24,7.9464,8.0865,7.7408,7.9137,1267152
2003-11-25,7.9837,7.9837,7.6006,7.6006,765056
2003-11-26,7.6707,7.9837,7.5679,7.7408,1267325
2003-11-27,7.7735,7.8808,7.7735,7.8435,362977
2003-11-28,7.9137,7.9464,7.8109,7.8109,1819095
2003-12-01,7.9464,8.3995,7.9464,8.3995,1543108
2003-12-02,8.4649,8.6755,8.3621,8.5721,1877385
2003-12-03,8.5721,8.605,8.2593,8.5721,1240717
2003-12-04,8.5022,8.6378,8.3621,8.4322,689262
2003-12-05,8.3621,8.5349,8.3293,8.4322,1010136
2003-12-08,8.4322,8.7074,8.3621,8.7074,2411193
2003-12-09,8.7446,8.9178,8.7074,8.7446,2251637
2003-12-10,8.6378,8.8805,8.5721,8.8477,957820
2003-12-11,8.8477,8.9178,8.7074,8.8477,1069983
2003-12-12,8.8805,9.0206,8.7074,8.8103,2747090
2003-12-15,8.8477,8.9505,8.8477,8.9178,1300174
2003-12-16,8.8477,9.0538,8.7446,9.0538,1320262
2003-12-17,9.0206,9.0206,8.8477,8.8805,1304070
2003-12-18,8.8477,8.9505,8.7774,8.9178,1059800
2003-12-19,8.9178,8.9833,8.8805,8.9505,1537814
2003-12-22,8.9178,8.9505,8.8103,8.8805,482180
2003-12-23,8.8805,9.0206,8.8805,8.9833,960856
2003-12-29,8.9505,9.0538,8.8805,9.0538,538937
2003-12-30,9.124,9.1562,9.0908,9.124,702753
2003-12-31,9.0908,9.1562,9.0206,9.0538,184657
2004-01-02,9.0908,9.675,9.0908,9.675,994049
2004-01-05,9.712,10.3,9.712,10.231,2013301
2004-01-06,10.192,10.366,9.885,10.021,1834240
2004-01-07,10.057,10.192,9.955,10.16,1720390
2004-01-08,10.16,10.263,9.675,9.848,3288144
2004-01-09,9.885,10.057,9.815,9.848,1788329
2004-01-12,9.815,10.092,9.782,10.092,736684
2004-01-13,10.127,10.436,10.057,10.192,2297693
2004-01-14,10.127,10.127,9.848,9.955,1637060
2004-01-15,9.917,10.16,9.782,10.057,617002
2004-01-16,10.057,10.092,9.712,9.745,1484391
2004-01-19,9.782,9.988,9.782,9.917,492784
2004-01-20,10.057,10.127,9.955,10.021,1656416
2004-01-21,9.988,10.057,9.917,9.917,685036
2004-01-22,9.988,10.263,9.885,10.16,1757922
2004-01-23,10.127,10.333,10.021,10.092,1883146
2004-01-26,10.021,10.092,9.988,9.988,631007
2004-01-27,10.021,10.057,9.917,9.917,945057
2004-01-28,9.815,9.885,9.61,9.642,1714940
2004-01-29,9.501,10.057,9.501,9.917,1699886
2004-01-30,10.021,10.366,9.988,10.192,3268351
2004-02-02,10.231,10.885,10.231,10.853,3019605
2004-02-03,10.922,10.987,10.366,10.403,2003363
2004-02-04,10.366,10.609,10.3,10.403,2060383
2004-02-05,10.436,10.713,10.436,10.576,2024483
2004-02-06,10.538,10.749,10.538,10.642,2905533
2004-02-09,10.885,11.301,10.814,11.268,3426086
2004-02-10,11.334,11.371,11.128,11.371,3436325
2004-02-11,11.231,11.334,11.057,11.128,1661404
2004-02-12,11.231,11.334,11.197,11.268,1520955
2004-02-13,11.334,11.403,11.025,11.095,2020702
2004-02-16,11.095,11.403,11.057,11.403,1116526
2004-02-17,11.441,11.543,11.231,11.371,1182876
2004-02-18,11.334,11.506,11.161,11.371,3194448
2004-02-19,11.403,11.403,11.057,11.095,2711632
2004-02-20,11.057,11.231,11.025,11.128,1587186
2004-02-23,11.161,11.161,10.814,10.955,1567020
2004-02-24,10.922,10.922,10.366,10.366,2605753
2004-02-25,10.436,10.679,10.436,10.679,3143236
2004-02-26,10.713,10.853,10.576,10.642,2423127
2004-02-27,10.642,11.025,10.642,11.025,1513026
2004-03-01,11.197,11.301,10.955,11.268,2377107
2004-03-02,11.301,11.403,11.197,11.371,2482830
2004-03-03,11.301,11.334,11.161,11.301,1531724
2004-03-04,11.161,11.161,10.853,10.987,1530331
2004-03-05,10.922,11.095,10.853,10.987,2328523
2004-03-08,10.955,11.057,10.922,11.025,2905580
2004-03-09,10.987,10.987,10.538,10.749,1483938
2004-03-10,10.576,11.095,10.507,10.922,1975024
2004-03-11,10.609,10.781,10.333,10.781,1946695
2004-03-12,10.642,11.128,10.642,11.095,1566866
2004-03-15,10.987,11.057,10.749,10.814,871664
2004-03-16,10.885,11.025,10.814,10.987,637636
2004-03-17,10.987,11.025,10.749,10.853,2118612
2004-03-18,10.713,10.781,10.366,10.47,1757812
2004-03-19,10.47,10.642,10.127,10.333,4021428
2004-03-22,10.333,10.507,10.333,10.403,1307877
2004-03-23,10.436,10.885,10.403,10.885,2522593
2004-03-24,10.955,10.955,10.713,10.814,2265036
2004-03-25,10.781,11.231,10.781,11.197,3577016
2004-03-26,11.197,11.334,11.161,11.231,2716516
2004-03-29,11.161,11.473,11.161,11.268,3315934
2004-03-30,11.197,11.301,11.128,11.231,1816835
2004-03-31,11.231,11.231,10.955,11.095,1926247
2004-04-01,11.197,11.231,11.025,11.095,1070051
2004-04-02,11.231,11.749,11.231,11.678,4012492
2004-04-05,11.678,12.198,11.577,11.993,3235139
2004-04-06,11.959,12.095,11.818,11.818,801778
2004-04-07,11.818,11.993,11.678,11.678,464844
2004-04-08,11.646,11.852,11.613,11.787,433572
2004-04-13,11.889,12.165,11.889,12.095,2027314
2004-04-14,11.959,11.993,11.852,11.852,1858697
2004-04-15,12.062,12.062,11.959,12.025,1281884
2004-04-16,11.959,12.198,11.852,11.993,1865748
2004-04-19,12.095,12.133,11.889,11.993,562432
2004-04-20,11.993,12.095,11.959,12.095,909888
2004-04-21,12.025,12.025,11.613,11.613,2067906
2004-04-22,11.506,11.543,10.781,10.885,3901722
2004-04-23,11.128,11.161,10.47,10.538,4809184
2004-04-26,10.538,10.749,10.507,10.609,1213673
2004-04-27,10.679,10.679,10.333,10.576,2576291
2004-04-28,10.436,10.436,10.16,10.192,3230944
2004-04-29,10.021,10.092,9.4001,9.4373,7760604
2004-04-30,9.539,9.675,9.4373,9.61,1886104
2004-05-04,9.675,9.848,9.642,9.642,1770381
2004-05-05,9.885,9.885,9.539,9.572,3599020
2004-05-06,9.848,9.885,9.4001,9.4687,2956813
2004-05-07,9.539,9.572,9.1562,9.1941,2238255
2004-05-10,8.9505,9.124,8.8805,9.0206,2831803
2004-05-11,9.124,9.2966,8.9505,9.0538,3115519
2004-05-12,9.0206,9.3296,9.0206,9.2263,2197617
2004-05-13,9.2643,9.3668,8.8103,8.8477,7592069
2004-05-14,9.0206,9.0908,8.9178,8.9833,2834311
2004-05-17,8.8477,9.124,8.8477,8.9833,1462558
2004-05-18,9.1562,9.1941,8.9178,9.0206,2808903
2004-05-19,9.124,9.2643,9.0206,9.0538,1522281
2004-05-20,9.124,9.2263,9.124,9.1562,2089481
2004-05-21,9.2643,9.3668,8.9833,9.0206,1780905
2004-05-24,9.124,9.2643,9.0206,9.1562,1905269
2004-05-25,9.0538,9.124,8.8805,8.9178,1778642
2004-05-26,8.9505,9.0538,8.7774,9.0206,1949584
2004-05-27,9.0538,9.2643,8.9833,9.124,1831510
2004-05-28,9.0908,9.2643,9.0908,9.2643,815874
2004-05-31,9.2643,9.2966,9.1562,9.1941,195605
2004-06-01,9.124,9.2643,9.0908,9.2643,918153
2004-06-02,9.3668,9.642,9.3668,9.4373,3040339
2004-06-03,9.4687,9.501,9.2263,9.3296,2053615
2004-06-04,9.2966,9.3668,9.1941,9.2643,1003645
2004-06-07,9.3296,9.501,9.2966,9.3296,2259544
2004-06-08,9.4687,9.539,9.4001,9.501,1505688
2004-06-09,9.572,9.572,9.4373,9.501,830926
2004-06-11,9.3668,9.4001,9.2966,9.3668,701651
2004-06-14,9.1562,9.2966,9.0206,9.0538,1012750
2004-06-15,9.124,9.1941,8.9833,9.124,1459186
2004-06-16,9.124,9.1562,8.9833,9.0538,668776
2004-06-17,9.0908,9.124,8.9505,8.9833,531777
2004-06-18,8.9505,9.2263,8.9505,9.0908,1758589
2004-06-21,9.124,9.4001,9.124,9.4001,930754
2004-06-22,9.4001,9.572,9.4001,9.4373,1453397
2004-06-23,9.4687,9.61,9.4001,9.572,2504243
2004-06-24,9.675,9.782,9.61,9.642,1921421
2004-06-25,9.712,9.782,9.61,9.782,833972
2004-06-28,9.782,9.848,9.745,9.815,661963
2004-06-29,9.782,9.848,9.712,9.848,717536
2004-06-30,9.848,9.917,9.745,9.745,1101660
2004-07-01,9.782,9.917,9.745,9.782,386339
2004-07-02,9.745,9.745,9.572,9.642,967486
2004-07-05,9.572,9.572,9.501,9.539,299710
2004-07-06,9.501,9.539,9.4001,9.4687,865356
2004-07-07,9.539,9.61,9.4687,9.572,4166491
2004-07-08,9.572,9.712,9.572,9.675,1453008
2004-07-09,9.675,9.675,9.572,9.642,1578898
2004-07-12,9.712,9.745,9.501,9.501,1770147
2004-07-13,9.642,9.642,9.4373,9.501,1011316
2004-07-14,9.4687,9.642,9.3668,9.4373,625713
2004-07-15,9.501,9.61,9.4001,9.501,1079996
2004-07-16,9.501,9.848,9.501,9.848,2446656
2004-07-19,9.885,10.092,9.885,10.021,3494020
2004-07-20,10.021,10.021,9.955,9.988,2018361
2004-07-21,10.092,10.231,10.092,10.231,1137495
2004-07-22,10.092,10.127,9.917,9.988,999065
2004-07-23,10.021,10.231,9.955,9.955,1817784
2004-07-26,9.917,10.021,9.815,9.815,496110
2004-07-27,9.885,9.885,9.745,9.848,138122
2004-07-28,9.885,9.917,9.675,9.745,425271
2004-07-29,9.815,9.955,9.745,9.848,284293
2004-07-30,9.917,9.955,9.848,9.917,314858
2004-08-02,9.885,10.021,9.848,9.988,323326
2004-08-03,10.021,10.192,9.988,10.092,1332011
2004-08-04,10.092,10.263,10.092,10.231,1648810
2004-08-05,10.403,10.507,10.333,10.403,1788288
2004-08-06,10.263,10.333,10.16,10.263,2046960
2004-08-09,10.192,10.231,10.021,10.231,412818
2004-08-10,10.231,10.263,10.127,10.16,1328755
2004-08-11,10.16,10.192,9.917,9.988,1500816
2004-08-12,10.021,10.092,9.885,10.021,995159
2004-08-13,9.955,10.092,9.885,10.057,1130829
2004-08-16,10.092,10.16,10.021,10.092,309103
2004-08-17,10.127,10.263,10.092,10.192,439443
2004-08-18,10.231,10.263,9.955,10.021,994544
2004-08-19,10.057,10.127,9.955,10.092,649556
2004-08-20,10.092,10.192,10.092,10.16,761466
2004-08-23,10.192,10.192,10.092,10.192,182107
2004-08-24,10.192,10.3,10.16,10.3,983023
2004-08-25,10.3,10.3,10.021,10.057,1581918
2004-08-26,10.127,10.231,10.057,10.231,1729987
2004-08-27,10.192,10.3,10.192,10.3,830577
2004-08-30,10.231,10.366,10.231,10.263,720406
2004-08-31,10.263,10.436,10.231,10.366,1791292
2004-09-01,10.333,10.642,10.333,10.507,2301348
2004-09-02,10.507,10.713,10.507,10.538,1383694
2004-09-03,10.609,10.642,10.47,10.507,153814
2004-09-06,10.507,10.576,10.47,10.538,90886
2004-09-07,10.609,11.095,10.609,11.057,1516130
2004-09-08,11.057,11.197,10.987,11.095,1047546
2004-09-09,11.025,11.057,10.955,10.955,1378309
2004-09-10,11.025,11.301,11.025,11.231,1639967
2004-09-13,11.197,11.403,11.161,11.301,1248192
2004-09-14,11.231,11.473,11.197,11.334,1227228
2004-09-15,11.161,11.441,11.161,11.371,854540
2004-09-16,11.403,11.441,11.334,11.334,1297846
2004-09-17,11.334,11.678,11.334,11.577,1615418
2004-09-20,11.473,11.749,11.441,11.749,1462594
2004-09-21,11.787,11.852,11.473,11.577,1495013
2004-09-22,11.543,11.613,11.441,11.577,2106448
2004-09-23,11.441,11.749,11.441,11.678,2975212
2004-09-24,11.613,11.717,11.473,11.473,1761020
2004-09-27,11.473,11.613,11.403,11.613,852229
2004-09-28,11.577,11.818,11.577,11.678,1763117
2004-09-29,11.678,11.717,11.543,11.678,1477933
2004-09-30,11.646,11.818,11.646,11.717,1315972
2004-10-01,11.678,11.959,11.678,11.959,2388580
2004-10-04,12.095,12.786,12.095,12.58,3074183
2004-10-05,12.614,12.926,12.614,12.786,2750931
2004-10-06,12.786,12.857,12.614,12.786,1674018
2004-10-07,12.824,12.926,12.614,12.926,1870694
2004-10-08,12.786,13.338,12.65,12.926,3946800
2004-10-11,12.926,13.547,12.824,13.478,4164443
2004-10-12,13.408,13.58,12.58,12.614,3409995
2004-10-13,12.65,12.65,12.062,12.408,3325061
2004-10-14,11.889,12.133,11.749,11.818,3921348
2004-10-15,11.818,12.234,11.818,12.025,2047016
2004-10-18,12.095,12.095,11.678,11.818,1866501
2004-10-19,11.852,11.993,11.818,11.889,1066226
2004-10-20,11.852,11.852,11.334,11.506,1366090
2004-10-21,11.506,11.646,11.403,11.577,1652299
2004-10-22,11.543,11.959,11.506,11.889,3032794
2004-10-25,11.717,11.787,11.506,11.678,877894
2004-10-26,11.678,11.852,11.613,11.818,632114
2004-10-27,11.818,12.025,11.678,11.787,1817282
2004-10-28,11.993,12.062,11.197,11.268,3256786
2004-10-29,11.301,11.577,11.231,11.543,2948145
2004-11-02,11.749,11.889,11.678,11.717,2438458
2004-11-03,11.818,11.852,11.301,11.334,1648319
2004-11-04,11.441,11.678,11.403,11.506,1704661
2004-11-05,10.814,10.955,10.366,10.47,12161521
2004-11-08,10.576,10.679,10.436,10.576,1184412
2004-11-09,10.609,10.853,10.47,10.749,1492539
2004-11-10,10.642,10.853,10.576,10.576,3016421
2004-11-12,10.749,11.334,10.679,10.922,4905094
2004-11-15,11.161,11.268,10.47,10.679,2471073
2004-11-16,10.713,10.781,10.436,10.507,2404022
2004-11-17,10.576,10.749,10.507,10.749,2775391
2004-11-18,10.781,10.922,10.679,10.853,944055
2004-11-19,10.853,11.095,10.853,10.955,2181752
2004-11-22,10.922,10.955,10.814,10.922,1433347
2004-11-23,10.955,11.095,10.749,10.781,1735860
2004-11-24,10.749,10.749,10.3,10.507,4089261
2004-11-25,10.576,10.713,10.507,10.609,1880381
2004-11-26,10.679,10.679,10.538,10.576,1064719
2004-11-29,10.679,10.922,10.642,10.922,2223962
2004-11-30,10.814,11.128,10.814,11.057,1435620
2004-12-01,11.095,11.128,10.922,11.128,834564
2004-12-02,11.231,11.678,11.231,11.577,3859728
2004-12-03,11.613,11.613,11.231,11.301,3510500
2004-12-06,11.371,11.371,11.025,11.161,1359520
2004-12-07,11.161,11.301,11.095,11.231,938685
2004-12-08,11.161,11.197,10.922,10.922,1467122
2004-12-09,10.922,10.955,10.642,10.749,1593409
2004-12-10,10.749,10.922,10.749,10.853,2285398
2004-12-13,10.885,11.095,10.749,10.987,1648688
2004-12-14,11.057,11.057,10.713,10.713,1756806
2004-12-15,10.853,10.987,10.781,10.987,1187524
2004-12-16,10.987,11.301,10.987,11.161,3215880
2004-12-17,11.231,11.268,10.955,11.057,1457696
2004-12-20,11.128,11.301,11.095,11.161,1257953
2004-12-21,10.987,10.987,10.3,10.642,3798608
2004-12-22,10.713,10.814,10.507,10.609,2084955
2004-12-23,10.679,10.713,10.609,10.609,1071387
2004-12-24,10.642,10.713,10.609,10.642,152925
2004-12-27,10.679,10.885,10.642,10.749,363275
2004-12-28,10.814,10.814,10.609,10.713,952449
2004-12-29,10.713,10.987,10.713,10.814,954601
2004-12-30,10.922,10.955,10.814,10.853,415607
2004-12-31,10.922,10.987,10.814,10.814,1331508
2005-01-03,10.853,11.025,10.781,10.853,1278756
2005-01-04,10.814,10.853,10.642,10.679,2752913
2005-01-05,10.263,10.263,10.021,10.127,5698088
2005-01-06,10.021,10.021,9.675,9.848,3650590
2005-01-07,9.848,10.127,9.642,9.988,1981702
2005-01-10,10.092,10.092,9.539,9.745,2001664
2005-01-11,9.782,9.885,9.675,9.675,1896315
2005-01-12,9.745,9.848,9.675,9.815,1878334
2005-01-13,9.988,10.057,9.955,10.021,2936839
2005-01-14,9.988,10.021,9.782,9.917,1242478
2005-01-17,9.988,9.988,9.848,9.917,797296
2005-01-18,9.885,10.021,9.712,9.782,1707029
2005-01-19,9.815,9.815,9.61,9.61,1703275
2005-01-20,9.539,9.642,9.3296,9.642,2016775
2005-01-21,9.675,9.782,9.61,9.745,938697
2005-01-24,9.61,9.848,9.61,9.848,1064969
2005-01-25,9.917,10.092,9.917,10.021,3667425
2005-01-26,10.057,10.057,9.848,9.885,1871164
2005-01-27,9.917,10.021,9.815,9.955,2070063
2005-01-28,9.988,9.988,9.501,9.539,4652954
2005-01-31,9.675,9.675,9.539,9.539,1902928
2005-02-01,9.572,9.782,9.539,9.745,3528613
2005-02-02,9.745,9.885,9.61,9.642,4814424
2005-02-03,9.675,9.885,9.675,9.815,3439991
2005-02-04,9.815,9.885,9.745,9.815,2552601
2005-02-07,9.885,9.917,9.745,9.917,2354392
2005-02-08,9.988,10.021,9.885,9.885,2285524
2005-02-09,9.955,9.955,9.848,9.885,2068296
2005-02-10,9.917,10.192,9.848,10.127,3080792
2005-02-11,10.192,10.231,9.955,10.092,1263625
2005-02-14,10.127,10.16,9.988,10.021,1911786
2005-02-15,9.955,10.231,9.885,10.192,4056325
2005-02-16,10.263,10.749,10.192,10.609,5940947
2005-02-17,10.781,11.161,10.781,11.025,8181288
2005-02-18,11.095,11.403,10.987,11.161,9175257
2005-02-21,11.197,11.473,11.197,11.268,2847303
2005-02-22,11.334,11.334,11.057,11.057,3393748
2005-02-23,10.987,11.025,10.814,10.987,1608517
2005-02-24,11.057,11.197,11.025,11.161,1667416
2005-02-25,11.334,11.506,11.268,11.371,7441765
2005-02-28,11.473,11.506,11.231,11.403,4172862
2005-03-01,11.231,11.268,11.025,11.197,4399556
2005-03-02,11.057,11.095,10.576,10.713,2966515
2005-03-03,10.642,10.814,10.576,10.749,2204607
2005-03-04,10.781,10.885,10.679,10.781,1307619
2005-03-07,10.885,10.922,10.576,10.642,1267561
2005-03-08,10.642,10.749,10.538,10.576,1314324
2005-03-09,10.713,11.095,10.713,10.885,4276727
2005-03-10,10.885,10.987,10.642,10.814,1292516
2005-03-11,10.885,10.885,10.713,10.713,3917732
2005-03-14,10.679,10.679,10.366,10.436,1445345
2005-03-15,10.507,10.679,10.403,10.609,1691917
2005-03-16,10.403,10.642,10.3,10.609,4768808
2005-03-17,10.576,10.642,10.47,10.538,1765037
2005-03-18,10.609,10.853,10.609,10.749,1680807
2005-03-21,10.853,10.955,10.47,10.538,1861119
2005-03-22,10.507,10.642,10.403,10.642,1408312
